method,run,generation,best
GP_plain,10,31,0.4177988401696942
GP_plain,10,32,0.4177988401696942
GP_plain,10,33,0.4177988401696942
GP_plain,10,34,0.4177988401696942
GP_plain,10,35,0.4177988401696942
GP_plain,10,36,0.4177988401696942
GP_plain,10,37,0.4177988401696942
GP_plain,10,38,0.4177988401696942
GP_plain,10,39,0.4177988401696942
GP_plain,10,40,0.4177988401696942
GP_plain,10,41,0.4177988401696942
GP_plain,10,42,0.4177988401696942
GP_plain,10,43,0.4177988401696942
GP_plain,10,44,0.4177988401696942
GP_plain,10,45,0.4177988401696942
GP_plain,10,46,0.4177988401696942
GP_plain,10,47,0.4177988401696942
GP_plain,10,48,0.4177988401696942
GP_plain,10,49,0.4177988401696942
GP_plain,10,50,0.4177988401696942
GP_plain,10,51,0.4177988401696942
GP_plain,10,52,0.4177988401696942
GP_plain,10,53,0.4177988401696942
GP_plain,10,54,0.4177988401696942
GP_plain,10,55,0.4177988401696942
GP_plain,10,56,0.4177988401696942
GP_plain,10,57,0.4177988401696942
GP_plain,10,58,0.4177988401696942
GP_plain,10,59,0.4177988401696942
GP_plain,10,60,0.4177988401696942
GP_plain,10,61,0.4177988401696942
GP_plain,10,62,0.4177988401696942
GP_plain,10,63,0.4177988401696942
GP_plain,11,0,1.0386526671986707
GP_plain,11,1,1.0386526671986707
GP_plain,11,2,0.5557153264127377
GP_plain,11,3,0.5305972611971347
GP_plain,11,4,0.42256214256010993
GP_plain,11,5,0.1747279642397715
GP_plain,11,6,0.1747279642397715
GP_plain,11,7,0.1747279642397715
GP_plain,11,8,0.1747279642397715
GP_plain,11,9,0.1747279642397715
GP_plain,11,10,0.1747279642397715
GP_plain,11,11,0.14830254334518542
GP_plain,11,12,0.14830254334518542
GP_plain,11,13,0.14830254334518542
GP_plain,11,14,0.14830254334518542
GP_plain,11,15,0.14120508502738713
GP_plain,11,16,0.14120508502738713
GP_plain,11,17,0.14120508502738713
GP_plain,11,18,0.14120508502738713
GP_plain,11,19,0.14120508502738713
GP_plain,11,20,0.14120508502738713
GP_plain,11,21,0.14120508502738713
GP_plain,11,22,0.14120508502738713
GP_plain,11,23,0.14120508502738713
GP_plain,11,24,0.14120508502738713
GP_plain,11,25,0.14120508502738713
GP_plain,11,26,0.14120508502738713
GP_plain,11,27,0.14120508502738713
GP_plain,11,28,0.14120508502738713
GP_plain,11,29,0.14120508502738713
GP_plain,11,30,0.14120508502738713
GP_plain,11,31,0.14120508502738713
