method,run,generation,best
GP_plain,10,34,11.0
GP_plain,10,35,11.0
GP_plain,10,36,11.0
GP_plain,10,37,11.0
GP_plain,10,38,11.0
GP_plain,10,39,11.0
GP_plain,10,40,11.0
GP_plain,10,41,11.0
GP_plain,10,42,11.0
GP_plain,10,43,11.0
GP_plain,10,44,11.0
GP_plain,10,45,11.0
GP_plain,10,46,11.0
GP_plain,10,47,11.0
GP_plain,10,48,11.0
GP_plain,10,49,11.0
GP_plain,10,50,11.0
GP_plain,10,51,11.0
GP_plain,10,52,11.0
GP_plain,10,53,11.0
GP_plain,10,54,11.0
GP_plain,10,55,11.0
GP_plain,10,56,11.0
GP_plain,10,57,11.0
GP_plain,10,58,11.0
GP_plain,10,59,11.0
GP_plain,10,60,11.0
GP_plain,10,61,11.0
GP_plain,10,62,11.0
GP_plain,10,63,11.0
GP_plain,11,0,7.0
GP_plain,11,1,7.796875
GP_plain,11,2,10.65625
GP_plain,11,3,11.8125
GP_plain,11,4,11.671875
GP_plain,11,5,11.09375
GP_plain,11,6,11.0
GP_plain,11,7,10.140625
GP_plain,11,8,12.625
GP_plain,11,9,14.28125
GP_plain,11,10,14.90625
GP_plain,11,11,15.0
GP_plain,11,12,15.0
GP_plain,11,13,15.0
GP_plain,11,14,15.0
GP_plain,11,15,14.984375
GP_plain,11,16,14.984375
GP_plain,11,17,14.96875
GP_plain,11,18,14.90625
GP_plain,11,19,14.796875
GP_plain,11,20,14.53125
GP_plain,11,21,14.296875
GP_plain,11,22,14.125
GP_plain,11,23,14.125
GP_plain,11,24,14.125
GP_plain,11,25,14.125
GP_plain,11,26,14.125
GP_plain,11,27,14.125
GP_plain,11,28,14.125
GP_plain,11,29,14.125
GP_plain,11,30,14.125
GP_plain,11,31,14.125
GP_plain,11,32,14.125
GP_plain,11,33,14.125
GP_plain,11,34,14.125
GP_plain,11,35,14.125
GP_plain,11,36,14.125
GP_plain,11,37,14.125
GP_plain,11,38,14.125
GP_plain,11,39,14.125
GP_plain,11,40,14.125
GP_plain,11,41,14.125
GP_plain,11,42,14.125
GP_plain,11,43,14.125
GP_plain,11,44,14.125
GP_plain,11,45,14.09375
GP_plain,11,46,14.09375
GP_plain,11,47,14.09375
GP_plain,11,48,14.09375
GP_plain,11,49,14.09375
GP_plain,11,50,14.03125
GP_plain,11,51,13.96875
GP_plain,11,52,13.84375
GP_plain,11,53,13.46875
GP_plain,11,54,12.828125
GP_plain,11,55,12.09375
GP_plain,11,56,12.15625
GP_plain,11,57,12.328125
GP_plain,11,58,12.6875
GP_plain,11,59,13.078125
GP_plain,11,60,13.359375
GP_plain,11,61,13.96875
GP_plain,11,62,13.90625
GP_plain,11,63,13.765625
GP_plain,12,0,6.3125
GP_plain,12,1,6.234375
GP_plain,12,2,5.734375
GP_plain,12,3,5.4375
GP_plain,12,4,6.171875
GP_plain,12,5,5.125
GP_plain,12,6,3.4375
GP_plain,12,7,3.4375
GP_plain,12,8,3.4375
GP_plain,12,9,3.4375
GP_plain,12,10,3.4375
GP_plain,12,11,3.4375
GP_plain,12,12,3.4375
GP_plain,12,13,3.4375
GP_plain,12,14,3.4375
GP_plain,12,15,3.46875
GP_plain,12,16,3.46875
GP_plain,12,17,3.65625
GP_plain,12,18,3.8125
GP_plain,12,19,4.09375
GP_plain,12,20,4.71875
GP_plain,12,21,5.1875
GP_plain,12,22,5.1875
GP_plain,12,23,5.1875
GP_plain,12,24,5.1875
GP_plain,12,25,5.1875
GP_plain,12,26,5.1875
GP_plain,12,27,5.1875
GP_plain,12,28,5.1875
GP_plain,12,29,5.1875
GP_plain,12,30,5.1875
GP_plain,12,31,5.1875
GP_plain,12,32,5.1875
GP_plain,12,33,5.234375
GP_plain,12,34,5.28125
GP_plain,12,35,5.328125
GP_plain,12,36,5.59375
